,pt_code,text,text_de
2024,10046543,couldn't really control my bladder,konnte meine Blase nicht wirklich kontrollieren
2025,10033775,tingly,prickelnd
2026,10041349,grogginess,Trunkenheit
2027,10048010,withdraw,zurückziehen
2028,10016322,zombie,Zombie
2029,10033371,pain,Schmerz
2030,10039897,felt drugged,unter Drogen gesetzt
2031,10047899,fat,fett
2032,10025482,sick,krank
2033,10008479,chest pain,Brustschmerzen
2034,10020642,sweating,Schwitzen
2035,10040984,sleeping problems,Schlafprobleme
2036,10021113,hypothermic,unterkühlt
2037,10022437,means no sleep,bedeutet kein Schlaf
2038,10020466,hungry,hungrig
2039,10020751,allergic reaction,allergische Reaktion
2040,10047899,gained so much weight,hat so viel Gewicht gewonnen
2041,10020466,was hungry,war hungrig
2042,10061920,crazy,verrückt
2043,10028813,nausea,Übelkeit
2044,10022437,no sleepy,nicht schläfrig
2045,10016807,fluid retention,Flüssigkeitsretention
2046,10041349,sleepy,schläfrig
2047,10016338,jittery,nervös
2048,10025482,sick,krank
2049,10041349,sleepy,schläfrig
2050,10033799,crippled,verkrüppelt
2051,10060961,fucked up my � eating habits,meine � Essgewohnheiten versaut
2052,10016256,tired,müde
2053,10048010,withdrawal,Rückzug
2054,10041349,sleepy,schläfrig
2055,10048010,withdrawal,Rückzug
2056,10071275,bowel problems,Darmprobleme
2057,10016256,exhausted,erschöpft
2058,10020765,sleep all day,den ganzen Tag schlafen
2059,10052804,pooped out on me,hat auf mich gekackt
2060,10044565,trembled 24\/7,zitterte 24\/7
2061,10019079,seeing & hearing things,Dinge sehen & hören
2062,10022437,not gonna sleep,nicht schlafen werden
2063,10016256,tired,müde
2064,10020642,sweating,Schwitzen
2065,10048010,withdrawal,Rückzug
2066,10016256,tired,müde
2067,10016256,tired,müde
2068,10028334,muscle spasm,Muskelkrampf
2069,10016256,tired,müde
2070,10047899,gain like 50 pounds,um etwa 50 Pfund zunehmen
2071,10033670,panic,Panik
2072,10041349,fog,Nebel
2073,10020751,allergic,Allergiker
2074,10048010,withdrawal,Rückzug
2075,10037844,rash,vorschnell
2076,10012735,diarrhea,Durchfall
2077,10028596,heart attack,Herzinfarkt
2078,10020642,sweatin,schwitzen
2079,10047899,gain weight,an Gewicht zunehmen
2080,10002368,rage,Wut
2081,10014551,emotional,emotional
2082,10022437,ca n't sleep,kann nicht schlafen
2083,10047700,throw up,sich übergeben
2084,10020765,spare on sleep,Reserve im Schlaf
2085,10011469,wanna cry no,Nein weinen wollen
2086,10013781,dry mouth,Mundtrockenheit
2087,10020765,sleeping for hours,stundenlanges Schlafen
2088,10029412,nightmares,Alpträume
2089,10062519,poor nights sleep,schlechte Nächte schlafen
2090,10049119,emotional freefall,emotionaler freier Fall
2091,10011469,uncontrollable crying,unkontrollierbares Schreien
2092,10008479,chest pains,Brustschmerzen
2093,10027599,migraines,Migräne
2094,10022998,irritates,irritiert
2095,10013663,addiction,Sucht
2096,10019211,headache,Kopfschmerzen
2097,10022437,no sleep,kein Schlaf
2098,10020765,sleep for ages,für Ewigkeiten schlafen
2099,10022437,no sleep,kein Schlaf
2100,10048010,withdrawal,Rückzug
2101,10016322,zombie,Zombie
2102,10025482,sick,krank
2103,10016256,exhausted,erschöpft
2104,10044565,shakes,schüttelt
2105,10061428,vyvanse be like nah you ai n't eating for days,vyvanse be like nah you ai ni n't eating for days
2106,10020642,sweatin,schwitzen
2107,10025482,ill,krank
2108,10042458,suicidal,selbstmörderisch
2109,10019211,headache,Kopfschmerzen
2110,10033775,brain zaps,Gehirnzappen
2111,10028334,muscle cramps,Muskelkrämpfe
2112,10022437,did n't sleep,schlief nicht
2113,10013946,heartburn,Sodbrennen
2114,10047899,weight gain,Gewichtszunahme
2115,10016256,exhaustion,Erschöpfung
2116,10041002,sleep paralysis,Schlaflähmung
2117,10008398,hyper focused on american horror story,hyperzentriert auf amerikanische Horrorgeschichte
2118,10028813,nausea,Übelkeit
2119,10040477,sexual dysfunction,sexuelle Funktionsstörung
2120,10037211,hyper,hyper
2121,10037211,hyper,hyper
2122,10019063,hallucinations,Halluzinationen
2123,10022437,insomnia,Schlaflosigkeit
2124,10066241,tear my mouth to shreds,mir den Mund zerfleischen
2125,10022437,could n't sleep,konnte nicht schlafen
2126,10042458,suicidal,selbstmörderisch
2127,10048010,withdrawls,zieht sich zurück
2128,10048010,withdrawal,Rückzug
2129,10000125,dreamin,träumen
2130,10034719,felt like my personality,fühlte sich wie meine Persönlichkeit an
2131,10047895,lose weight,Gewicht verlieren
2132,10013968,shortness of breath,Kurzatmigkeit
2133,10037844,rash,vorschnell
2134,10019133,hangovers,Kater
2135,10041349,sleepy,schläfrig
2136,10008531,shiver,erschauern
2137,10041349,sleepy,schläfrig
2138,10026749,manic,manisch
2139,10022437,fewer hours sleep a night,weniger Stunden Schlaf pro Nacht
2140,10022437,why sleep,warum schlafen
2141,10047895,losing weight,Gewicht verlieren
2142,10062519,dreadful nights sleep,schreckliche Nächte schlafen
2143,10011469,tears 24\/7,Tränen 24\/7
2144,10048010,withdrawals,Rückzüge
2145,10037211,hyper,hyper
2146,10000125,dreams lately have been very clear and vivid,die Träume in letzter Zeit sehr klar und lebendig waren
2147,10047899,gained like twelve pounds in ten minutes,in zehn Minuten etwa zwölf Pfund zugenommen
2148,10020765,sleep all day,den ganzen Tag schlafen
2149,10048010,withdrawal,Rückzug
2150,10041349,sleepy,schläfrig
2151,10067484,reaction,Reaktion
2152,10016256,tired,müde
2153,10047899,gained 9.6 lbs,"9,6 lbs zugenommen"
2154,10041349,somnolence,Somnolenz
2155,10048010,withdrawals,Rückzüge
2156,10025482,sick,krank
2157,10019211,headache,Kopfschmerzen
2158,10020765,can't stay awake,kann nicht wach bleiben
2159,10022437,ca n't sleep,kann nicht schlafen
2160,10020765,sleeping 12hours,12 Stunden schlafen
2161,10003239,knee pain,Knieschmerzen
2162,10016322,feeling like crap,sich beschissen fühlen
2163,10016322,feeling horrible,sich schrecklich fühlen
2164,10020466,hungry,hungrig
2165,10061428,not hungry,nicht hungrig
2166,10048010,withdrawal,Rückzug
2167,10027951,mood swings,Stimmungsschwankungen
2168,10022437,no sleeping or eating,kein Schlafen oder Essen
2169,10048010,withdrawals,Rückzüge
2170,10020642,sweatin,schwitzen
2171,10013781,dry mouth,Mundtrockenheit
2172,10025482,sick,krank
2173,10048010,withdrawl,zurückziehenl
2174,10041349,excess of sleep,Schlafüberschuss
2175,10048010,withdraw,zurückziehen
2176,10020937,can't feel my face,kann mein Gesicht nicht fühlen
2177,10047899,fat,fett
2178,10013709,seroquel ai n't workin,seroquel ai n't workin
2179,10028813,nausea,Übelkeit
2180,10022998,moodiness,Launenhaftigkeit
2181,10028813,nauseous,Übelkeit
2182,10025482,sick,krank
2183,10016322,fuzzier,unschärfer
2184,10048010,withdrawal,Rückzug
2185,10019211,headache,Kopfschmerzen
2186,10020642,sweatong,sweatong
2187,10006326,breath to be a lil smelly,der Atem stinkt ein wenig
2188,10041349,drowsiness,Schläfrigkeit
2189,10003239,weak knees,schwache Knie
2190,10022437,ruining my sleep,meinen Schlaf zu ruinieren
2191,10003988,back pain,Rückenschmerzen
2192,10022437,who needs sleep when,Wer braucht wann Schlaf?
2193,10041349,sleepy,schläfrig
2194,10067484,reaction,Reaktion
2195,10019211,headaches,Kopfschmerzen
2196,10020651,wired,verdrahtet
2197,10000125,dreams absolutely insane,träumt absolut verrückt
2198,10041349,sleepy,schläfrig
2199,10048010,withdrawal,Rückzug
2200,10000125,dreams die hard,Träume sterben schwer
2201,10025482,sick ugh ew,krank igitt igitt
2202,10012378,depressed,deprimiert
2203,10022437,insomnia,Schlaflosigkeit
2204,10020765,sleep,schlafen
2205,10048010,withdrawal,Rückzug
2206,10048779,wants to run around all of america fucking shit up,will durch ganz Amerika rennen und Scheiße bauen
2207,10020466,constantly hungry,ständig hungrig
2208,10016322,zombie,Zombie
2209,10048010,withdrawal,Rückzug
2210,10001497,agitated,aufgewühlt
2211,10013781,dry mouth,Mundtrockenheit
2212,10021654,dreaming about food,von Lebensmitteln träumen
2213,10041349,unable to function,funktionsunfähig
2214,10048010,withdrawls,zieht sich zurück
2215,10043431,overthinking,überdenken
2216,10022437,wishing i could sleep,"Ich wünschte, ich könnte schlafen"
2217,10022437,2 hours sleep a night,2 Stunden Schlaf pro Nacht
2218,10020751,allergic,Allergiker
2219,10013663,addiction,Sucht
2220,10048010,withdrawal,Rückzug
2221,10028813,nauseaous,Übelkeit
2222,10012378,depressed,deprimiert
2223,10020642,sweating,Schwitzen
2224,10040753,sinus infections,Sinus-Infektionen
2225,10048010,withdrawal,Rückzug
2226,10010071,coma,Koma
2227,10048010,withdrawal,Rückzug
2228,10041349,sleepy,schläfrig
2229,10003239,joint pain,Gelenkschmerzen
2230,10016322,feel empty,sich leer fühlen
2231,10016256,tired,müde
2232,10044565,my hands shakin,meine Hände zittern
2233,10000125,dream about food,von Nahrung träumen
2234,10027599,migraine,Migräne
2235,10002368,anger,ärgern
2236,10013887,slurred,verunglimpft
2237,10022998,aggravated,verschlimmert
2238,10013946,heartburn,Sodbrennen
2239,10037844,rash,vorschnell
2240,10033371,pain,Schmerz
2241,10020765,slept for 12 hours,schlief 12 Stunden lang
2242,10025482,sick,krank
2243,10002855,anxiety,Angst
2244,10027951,very low mood,sehr schlechte Stimmung
2245,10047899,gaining more weight is horrifying,Mehr Gewicht zu gewinnen ist erschreckend
2246,10025482,sick,krank
2247,10013663,addicted,süchtig
2248,10038776,gag,gag
2249,10019211,headache,Kopfschmerzen
2250,10016322,felt like real life death,fühlte sich wie der Tod im wirklichen Leben an
2251,10020642,sweatin,schwitzen
2252,10022437,not sleeping but am enjoying not needing 10 naps,"Ich schlafe nicht, geniesse es aber, keine 10 Nickerchen zu brauchen"
2253,10020937,numbness in the body,Taubheit im Körper
2254,10048010,withdrawal,Rückzug
2255,10029412,nightmares,Alpträume
2256,10047899,put on so much weight,so viel Gewicht zulegen
2257,10042604,svt,svt
2258,10048010,withdrawals,Rückzüge
2259,10047899,gained some weight,etwas an Gewicht gewonnen
2260,10020765,spent most of the day sleeping,den größten Teil des Tages mit Schlafen verbracht
2261,10048010,withdrawal,Rückzug
2262,10024968,chest infection,Brustinfektion
2263,10012378,depressed,deprimiert
2264,10020642,sweatin,schwitzen
2265,10002368,angry,wütend
2266,10048010,withdrawal,Rückzug
2267,10033371,hurt the worst,am schlimmsten verletzt
2268,10013709,didn't touch the pain,den Schmerz nicht berührt hat
2269,10044565,shake,schütteln
2270,10016322,mentally numb,geistig betäubt
2271,10061428,have n't ate in 4 days,seit 4 Tagen nichts gegessen haben
2272,10016256,tired,müde
2273,10013642,drooling,sabbernd
2274,10067484,reactions,Reaktionen
2275,10037211,drive like dale earnhardt,fahren wie dale earnhardt
2276,10042772,faint,schwach
2277,10061920,crazy,verrückt
2278,10016256,tired as hell,verdammt müde
2279,10020466,hungry,hungrig
2280,10047899,gain 100 pounds,100 Pfund zunehmen
2281,10022437,5 hours of sleep,5 Stunden Schlaf
2282,10019211,headache,Kopfschmerzen
2283,10058920,restless legs,unruhige Beine
2284,10016256,tired,müde
2285,10016256,tired,müde
2286,10020642,sweating,Schwitzen
2287,10044565,shaking,Schütteln
2288,10001497,agitated,aufgewühlt
2289,10048010,withdrawing,zurückziehen
2290,10028347,twitchy,nervös
2291,10006514,clenching my teeth,Zähne zusammenbeißen
2292,10048010,withdrawal,Rückzug
2293,10020765,sleep 12 hours,12 Stunden schlafen
2294,10025482,sick,krank
2295,10040984,screw up my sleep system,mein Schlafsystem durcheinanderbringen
2296,10025482,sick,krank
2297,10013573,dizzy,schwindlig
2298,10022437,sleep shall be attempted,es soll versucht werden zu schlafen
2299,10022437,not really sleeping,nicht wirklich schlafend
2300,10022998,pissy,pissy
2301,10022998,annoying,lästig
2302,10022437,all nighter,die ganze Nacht
2303,10048010,withdrawal,Rückzug
2304,10028813,nausea,Übelkeit
2305,10044565,shaking,Schütteln
2306,10041349,sleepy,schläfrig
2307,10033371,feel all of the ache,den ganzen Schmerz spüren
2308,10028813,want to throw up,kotzen wollen
2309,10043882,tinnitus,Tinnitus
2310,10013946,indigestion,Verdauungsstörungen
2311,10029216,jumpy,sprunghaft
2312,10000125,trippy as fuck dreams,beschissene Träume
2313,10037087,itchy,juckende
2314,10019211,headaches,Kopfschmerzen
2315,10021688,bruise much more easily,Blutergüsse sind viel leichter
2316,10044565,shake,schütteln
2317,10006514,clench my teeth,die Zähne zusammenbeißen
2318,10016256,exhaustion,Erschöpfung
2319,10048010,withdrawals,Rückzüge
2320,10019133,hangover,Kater
2321,10037844,rash,vorschnell
2322,10020751,allergic reaction,allergische Reaktion
2323,10041349,sleepy,schläfrig
2324,10016322,feel so weird,sich so komisch fühlen
2325,10011469,crying,weinend
2326,10016322,feel weird,sich komisch fühlen
2327,10020937,not able to feel my lips,Ich kann meine Lippen nicht spüren
2328,10020642,sweat,schwitzen
2329,10020765,sleep in like,schlafen in wie
2330,10027175,memory is bad,Gedächtnis ist schlecht
2331,10012378,depression,Depression
2332,10008469,chest,Brust
2333,10044565,shaking,Schütteln
2334,10033371,sharp pain,Stechender Schmerz
2335,10020642,sweating,Schwitzen
2336,10049119,tore up,zerrissen
2337,10048010,withdrawal,Rückzug
2338,10022437,gonna keep me up all night,wird mich die ganze Nacht wach halten
2339,10048010,withdrawal,Rückzug
2340,10061920,crazy,verrückt
2341,10022437,could n't sleep,konnte nicht schlafen
2342,10022437,insomnia,Schlaflosigkeit
2343,10011224,dry cough\/cold,trockener Husten\/Kälte
2344,10052251,lung congestion,Lungenstauung
2345,10013573,dizzy,schwindlig
2346,10047899,gained 80 lbs,80 Pfund zugenommen
2347,10041349,sleepy,schläfrig
2348,10044565,shaking,Schütteln
2349,10054964,stutter,stottern
2350,10013709,isn't working,funktioniert nicht
2351,10044565,shaking,Schütteln
2352,10022437,wo n't sleep,würde nicht schlafen
2353,10013911,tasted bad,schmeckte schlecht
2354,10013663,addicted,süchtig
2355,10061428,not hungry,nicht hungrig
2356,10022437,not letting me sleep,mich nicht schlafen lassen
2357,10016256,you get really heavy,Sie werden wirklich schwer
2358,10002855,anxiety,Angst
2359,10039897,feel drugged,sich betäubt fühlen
2360,10022437,0 hours of sleep,0 Stunden Schlaf
2361,10020466,hungry,hungrig
2362,10016825,flushing,Spülung
2363,10020937,numbed,betäubt
2364,10016256,tiredness,Müdigkeit
2365,10016322,feel emotionless,emotionslos fühlen
2366,10003402,like a bee sting,wie ein Bienenstich
2367,10048010,withdrawal,Rückzug
2368,10025482,sick,krank
2369,10013781,mouth is dry,der Mund ist trocken
2370,10027599,migraines,Migräne
2371,10020751,allergic,Allergiker
2372,10013911,metallic taste,metallischer Geschmack
2373,10047899,fat,fett
2374,10019211,head is killing me,Der Kopf bringt mich um
2375,10020642,sweat,schwitzen
2376,10000125,leftie space dreams,Leftie-Weltraum-Träume
2377,10011469,crying,weinend
2378,10016322,zombie,Zombie
2379,10020466,tearin up food,Lebensmittel zerreißen
2380,10022437,ca n't sleep,kann nicht schlafen
2381,10022437,never let me sleep,lass mich nie schlafen
2382,10061428,didn't sleep for a week or eat,eine Woche lang nicht geschlafen und nicht gegessen hat
2383,10042682,swelled eye nose mouth,geschwollenes Auge Nase Mund
2384,10000125,me having sex dreams,Ich habe Sexträume
2385,10022437,don�t know if ill be able to sleep,"don�t wissen, ob Kranke schlafen können"
2386,10002368,angry,wütend
2387,10015090,nosebleeds,Nasenbluten
2388,10048010,withdrawal,Rückzug
2389,10037660,fever,Fieber
2390,10048010,withdrawals,Rückzüge
2391,10019211,headache,Kopfschmerzen
2392,10025482,sick,krank
2393,10020937,hands numb,Hände taub
2394,10002820,antri social,antri sozial
2395,10013946,heartburn,Sodbrennen
2396,10014551,emotional,emotional
2397,10013573,lightheaded,leichtsinnig
2398,10013573,dizzy,schwindlig
2399,10048010,withdrawal,Rückzug
2400,10016334,feel like I'm on fire,"das Gefühl haben, dass ich in Flammen stehe"
2401,10016256,fatigue,Müdigkeit
2402,10028813,nausea,Übelkeit
2403,10013573,dizzy,schwindlig
2404,10016256,tired,müde
2405,10022437,pull an all nighter,die Nacht durchmachen
2406,10041349,want to sleep,schlafen wollen
2407,10041349,fighting this humira coma,Bekämpfung dieses Humira-Koma
2408,10048010,comedown,comedown
2409,10044565,shaking,Schütteln
2410,10022437,attempting to sleep is impossible,der Versuch zu schlafen ist unmöglich
2411,10022437,wide awake,hellwach
2412,10000087,stomach is kind of in pain,der Magen ist irgendwie schmerzhaft
2413,10020400,hostility,Feindseligkeit
2414,10013573,dizzy,schwindlig
2415,10020642,sweat,schwitzen
2416,10020765,sleep all day,den ganzen Tag schlafen
2417,10002368,rage,Wut
2418,10028347,stop twitching,Hör auf zu zucken
2419,10000125,dream,Traum
2420,10019063,hallucinations,Halluzinationen
2421,10020937,numbness,Taubheit
2422,10013946,heartburn,Sodbrennen
2423,10020765,sleep for 12 to 14 hours,12 bis 14 Stunden schlafen
2424,10024264,lethargic,lethargisch
2425,10016322,zombie,Zombie
2426,10020642,sweatin,schwitzen
2427,10047899,fatter,fetter
2428,10022437,stealing all my sleep,mir meinen ganzen Schlaf rauben
2429,10016256,tired,müde
2430,10022437,sleep deprived,Schlafentzug
2431,10041349,sleepy,schläfrig
2432,10025482,sick,krank
2433,10044565,tremors,Erschütterungen
2434,10048010,withdrawal,Rückzug
2435,10022437,didnt wanna sleep,wollte nicht schlafen
2436,10047899,weight gain,Gewichtszunahme
2437,10020937,numb,gefühllos
2438,10017577,limping,humpelnd
2439,10028347,twitchy,nervös
2440,10042458,suicidal,selbstmörderisch
2441,10015150,arm turning beat red,Arm wird rot geschlagen
2442,10016256,tired,müde
2443,10020751,hypersenstitve,hypersenstitve
2444,10000125,dream,Traum
2445,10028813,nausea,Übelkeit
2446,10020765,sleep 15 hours,15 Stunden schlafen
2447,10047899,gain weight,an Gewicht zunehmen
